feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
13.0,0.8,1.4,0.6,1.4,21.0,0.6,1.7,1.0,1.7,21.0,0.6,1.7,1.0,1.7,8.0,0.4,1.0,0.4,1.0,14.0,0.4,1.4,1.4,1.4,14.0,0.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.6793546131175383,0.20940106898446476,0.11124431789799691,1884.79,1587.69,297.0999999999999,0.20000000000000007,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,0.6,1.8,1.2,1.8,20.0,0.6,1.4,0.9,1.4,24.0,0.5384615384615384,1.3076923076923077,0.8461538461538461,1.3076923076923077,13.0,0.8,2.4,0.8,2.4,20.0,0.6,1.9,1.5,1.9,27.0,0.5333333333333333,1.6666666666666667,1.4,1.6666666666666667,0.0,0.0,0.0,0.0,0.404802164355766,0.28271897193101114,0.31247886371322287,,,,0.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
10.0,0.6,2.0,0.8,2.0,20.0,0.6,2.1,0.7,2.1,26.0,0.6153846153846154,2.1538461538461537,0.9230769230769231,2.1538461538461537,7.0,0.4,1.4,1.4,1.4,17.0,0.5,1.9,1.2,1.9,21.0,0.46153846153846156,1.6153846153846154,1.0769230769230769,1.6153846153846154,0.0,0.0,0.0,0.0,0.539809904263379,0.2715407397203664,0.18864935601625454,,,,0.0,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.2,1.4,1.4,1.4,7.0,0.1,1.0,1.7,1.0,11.0,0.14285714285714285,0.9285714285714286,1.5,0.9285714285714286,8.0,0.4,1.6,1.8,1.6,15.0,0.4,1.5,1.6,1.5,18.0,0.38461538461538464,1.5384615384615385,1.6923076923076923,1.5384615384615385,0.0,0.0,0.0,0.0,0.37244201909959074,0.2837653478854024,0.3437926330150068,,,,0.1,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4.0,0.2,1.0,1.2,1.0,13.0,0.3,1.3,1.0,1.3,18.0,0.3076923076923077,1.6923076923076923,1.1538461538461537,1.6923076923076923,6.0,0.4,1.0,1.6,1.0,8.0,0.2,0.7,1.8,0.7,12.0,0.21428571428571427,1.0714285714285714,1.9285714285714286,1.0714285714285714,0.0,0.0,0.0,0.0,0.5363128491620112,0.2782122905027933,0.18547486033519553,,,,-0.09999999999999998,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
10.0,0.6,1.4,1.2,1.4,13.0,0.3,1.2,1.9,1.2,18.0,0.3076923076923077,1.0769230769230769,1.5384615384615385,1.0769230769230769,8.0,0.4,1.4,0.8,1.4,16.0,0.4,1.4,0.8,1.4,31.0,0.6,1.9333333333333333,1.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.3205699020480855,0.2804986642920748,0.3989314336598397,,1408.81,,0.3,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,0.4,1.0,1.2,1.0,9.0,0.2,0.9,1.6,0.9,18.0,0.3333333333333333,1.0,1.4,1.0,4.0,0.2,0.6,1.4,0.6,11.0,0.3,0.9,1.7,0.9,12.0,0.23076923076923078,0.7692307692307693,1.7692307692307692,0.7692307692307693,0.0,0.0,0.0,0.0,0.46847599164926923,0.2697286012526096,0.26179540709812105,,1368.68,,0.2,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.6,1.8,0.6,1.8,20.0,0.6666666666666666,1.8888888888888888,0.7777777777777778,1.8888888888888888,20.0,0.6666666666666666,1.8888888888888888,0.7777777777777778,1.8888888888888888,6.0,0.2,1.2,1.2,1.2,13.0,0.3333333333333333,1.4444444444444444,1.1111111111111112,1.4444444444444444,13.0,0.3333333333333333,1.4444444444444444,1.1111111111111112,1.4444444444444444,0.0,0.0,0.0,0.0,,,,1531.68,1401.68,130.0,-0.06666666666666665,-0.0888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,0.0,0.6,1.4,0.6,6.0,0.1111111111111111,0.6666666666666666,1.7777777777777777,0.6666666666666666,6.0,0.1111111111111111,0.6666666666666666,1.7777777777777777,0.6666666666666666,7.0,0.4,2.4,2.2,2.4,8.0,0.2222222222222222,1.4444444444444444,1.6666666666666667,1.4444444444444444,8.0,0.2222222222222222,1.4444444444444444,1.6666666666666667,1.4444444444444444,0.0,0.0,0.0,0.0,0.38411819021237303,0.2760849492151431,0.33979686057248376,,1508.27,,-0.1111111111111111,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,0.4,1.0,0.8,1.0,11.0,0.42857142857142855,1.0,0.8571428571428571,1.0,11.0,0.42857142857142855,1.0,0.8571428571428571,1.0,9.0,0.6,1.4,0.8,1.4,10.0,0.42857142857142855,1.4285714285714286,1.1428571428571428,1.4285714285714286,10.0,0.42857142857142855,1.4285714285714286,1.1428571428571428,1.4285714285714286,0.0,0.0,0.0,0.0,0.4031007751937984,0.36950904392764855,0.22739018087855298,1541.58,1578.69,-37.11000000000013,-0.028571428571428525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,0.8,1.2,0.8,9.0,0.2857142857142857,1.2857142857142858,1.2857142857142858,1.2857142857142858,9.0,0.2857142857142857,1.2857142857142858,1.2857142857142858,1.2857142857142858,8.0,0.4,1.2,1.0,1.2,14.0,0.5714285714285714,1.8571428571428572,1.0,1.8571428571428572,14.0,0.5714285714285714,1.8571428571428572,1.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.3773072132261352,0.3619069188087419,0.2607858679651229,1614.2,1611.23,2.9700000000000273,-0.2857142857142857,-0.48571428571428577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,0.2,1.4,1.4,1.4,8.0,0.2857142857142857,1.4285714285714286,1.1428571428571428,1.4285714285714286,8.0,0.2857142857142857,1.4285714285714286,1.1428571428571428,1.4285714285714286,4.0,0.2,1.0,1.8,1.0,7.0,0.2857142857142857,1.0,2.0,1.0,7.0,0.2857142857142857,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.48200695292680634,0.3302640233017007,0.187729023771493,1536.71,1446.99,89.72000000000003,-0.08571428571428569,-0.028571428571428692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4.0,0.2,0.8,1.2,0.8,10.0,0.42857142857142855,1.1428571428571428,0.8571428571428571,1.1428571428571428,10.0,0.42857142857142855,1.1428571428571428,0.8571428571428571,1.1428571428571428,8.0,0.4,1.2,1.0,1.2,9.0,0.2857142857142857,1.0,1.1428571428571428,1.0,9.0,0.2857142857142857,1.0,1.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.38411819021237303,0.33979686057248376,0.2760849492151431,1597.79,1620.98,-23.190000000000055,-0.22857142857142854,-0.34285714285714275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,0.8,2.0,0.8,2.0,16.0,0.7142857142857143,1.5714285714285714,0.8571428571428571,1.5714285714285714,16.0,0.7142857142857143,1.5714285714285714,0.8571428571428571,1.5714285714285714,8.0,0.4,1.4,1.2,1.4,12.0,0.42857142857142855,1.4285714285714286,1.0,1.4285714285714286,12.0,0.42857142857142855,1.4285714285714286,1.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.479954721252712,0.3350627299311386,0.18498254881614945,1534.7,1492.82,41.88000000000011,0.08571428571428574,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.4,1.2,1.4,1.2,6.0,0.2857142857142857,1.1428571428571428,1.5714285714285714,1.1428571428571428,6.0,0.2857142857142857,1.1428571428571428,1.5714285714285714,1.1428571428571428,9.0,0.4,1.8,1.2,1.8,10.0,0.2857142857142857,1.5714285714285714,1.4285714285714286,1.5714285714285714,10.0,0.2857142857142857,1.5714285714285714,1.4285714285714286,1.5714285714285714,0.0,0.0,0.0,0.0,0.396039603960396,0.3564356435643565,0.24752475247524752,1519.63,1483.57,36.06000000000017,0.11428571428571432,0.05714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.4,1.4,0.8,1.4,12.0,0.42857142857142855,1.1428571428571428,0.7142857142857143,1.1428571428571428,12.0,0.42857142857142855,1.1428571428571428,0.7142857142857143,1.1428571428571428,5.0,0.2,1.0,1.6,1.0,11.0,0.42857142857142855,1.1428571428571428,1.1428571428571428,1.1428571428571428,11.0,0.42857142857142855,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,0.0,0.0,0.0,0.4759206798866855,0.3144475920679887,0.2096317280453258,1549.04,1476.87,72.17000000000007,-0.028571428571428525,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.4,2.4,2.8,2.4,10.0,0.375,2.0,2.25,2.0,10.0,0.375,2.0,2.25,2.0,15.0,1.0,2.8,1.0,2.8,18.0,1.0,2.6666666666666665,0.8333333333333334,2.6666666666666665,18.0,1.0,2.6666666666666665,0.8333333333333334,2.6666666666666665,0.0,0.0,0.0,0.0,0.18487394957983194,0.2773109243697479,0.5378151260504201,1462.04,1677.52,-215.48000000000002,0.025000000000000022,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.4,3.2,1.4,4.0,0.125,1.625,2.875,1.625,4.0,0.125,1.625,2.875,1.625,6.0,0.4,1.4,1.2,1.4,11.0,0.3,1.5,1.9,1.5,11.0,0.3,1.5,1.9,1.5,0.0,0.0,0.0,0.0,0.4043321299638989,0.31768953068592054,0.27797833935018046,,1368.28,,-0.125,-0.2250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.2,0.8,1.4,0.8,14.0,0.4,1.2,1.2,1.2,20.0,0.5,1.25,1.0,1.25,4.0,0.2,1.2,1.6,1.2,9.0,0.2,1.4,2.0,1.4,13.0,0.25,1.5833333333333333,1.8333333333333333,1.5833333333333333,0.0,0.0,0.0,0.0,0.556461475743987,0.27395026498165514,0.16958825927435792,1667.17,1598.88,68.28999999999996,-0.2,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
